inn,year,revenue
3804051498,2024,95793.0
3804051498,2021,13872.0
7813392389,2021,286192.0
7813392389,2022,708581.0
7813392389,2025,120320.0
7813392389,2024,636114.0
7813392389,2023,557940.0
3663102348,2021,81380.0
3663102348,2025,1301.0
3663102348,2023,
3663102348,2022,0.0
3663102348,2024,907.0
1650271151,2024,195210.0
1650271151,2023,191087.0
1650271151,2021,123480.0
1650271151,2022,117471.0
1650271151,2025,208622.0
2460088960,2023,106328.0
2460088960,2022,125323.0
2460088960,2024,110549.0
2460088960,2025,196021.0
2460088960,2021,197830.0
2634071929,2025,132200.0
2634071929,2023,250234.0
2634071929,2022,164084.0
2634071929,2021,148810.0
2634071929,2024,189883.0
5506231033,2023,742814.0
5506231033,2021,133756.0
5506231033,2024,2603164.0
5506231033,2022,119006.0
5503250824,2025,42172.0
5503250824,2024,2491.0
5503250824,2021,80053.0
5503250824,2023,3150.0
5503250824,2022,123378.0
1001199359,2024,196240.0
1001199359,2021,65868.0
1001199359,2022,204290.0
1001199359,2025,261430.0
1001199359,2023,193619.0
1001169851,2023,151034.0
1001169851,2022,62614.0
1001169851,2025,50537.0
1001169851,2021,101757.0
1001169851,2024,166803.0
1001280955,2025,97.0
1001280955,2022,26060.0
1001280955,2021,82781.0
1001280955,2023,21767.0
1001280955,2024,71168.0
1841078423,2025,265614.0
1841078423,2022,258964.0
1841078423,2021,204717.0
1841078423,2023,438077.0
1841078423,2024,451964.0
2720059178,2023,517521.0
2720059178,2025,209741.0
2720059178,2024,376725.0
2720059178,2021,152375.0
2720059178,2022,205189.0
7723382379,2023,59989.0
7723382379,2025,
7723382379,2021,254488.0
7723382379,2022,176867.0
4101098631,2021,211218.0
4101098631,2023,141323.0
4101098631,2022,161173.0
4101098631,2024,234874.0
4101098631,2025,214901.0
7722783988,2024,127583.0
7722783988,2023,139811.0
7722783988,2021,146462.0
7722783988,2025,140615.0
7722783988,2022,125511.0
6500003219,2025,0.0
6500003219,2022,193580.0
6500003219,2023,309919.0
6500003219,2024,323650.0
1841097384,2022,157989.0
1841097384,2021,121001.0
7733851936,2022,266271.0
7733851936,2021,277201.0
5402461191,2023,63321.0
5402461191,2022,44429.0
5402461191,2024,89167.0
5402461191,2025,69648.0
5402461191,2021,34866.0
3257082561,2023,134897.0
3257082561,2022,57708.0
3257082561,2024,125576.0
3257082561,2025,275947.0
2901285115,2022,157295.0
2901285115,2025,1505017.0
2901285115,2023,624550.0
2901285115,2024,1827686.0
2901285115,2021,546158.0
2308256739,2025,30885.0
2308256739,2024,11171.0
2308256739,2022,6461.0
2308256739,2021,4014.0
2308256739,2023,7049.0
3123427912,2024,47788.0
3123427912,2022,59121.0
3123427912,2021,194884.0
7716718370,2023,679456.0
7716718370,2024,282045.0
7716718370,2021,40065.0
7716718370,2022,635890.0
4826129380,2024,
4826129380,2023,
4826129380,2021,0.0
4826129380,2025,
4826129380,2022,
7733389126,2023,135862.0
7733389126,2022,6208.0
7733389126,2025,193416.0
7733389126,2024,257121.0
7729787117,2022,44305.0
7729787117,2025,117593.0
7729787117,2021,36067.0
7729787117,2023,48762.0
7729787117,2024,73030.0
6027052800,2024,89912.0
6027052800,2023,104170.0
6027052800,2021,55562.0
6027052800,2025,108720.0
6027052800,2022,68064.0
7715680886,2022,139332.0
7715680886,2021,152442.0
7715680886,2025,
4205330494,2025,181860.0
4205330494,2024,227618.0
4205330494,2021,125698.0
4205330494,2023,130888.0
4205330494,2022,
4004021545,2025,11677648.0
4004021545,2023,979089.0
4004021545,2021,1593580.0
4004021545,2024,10534471.0
4004021545,2022,407905.0
2503032764,2025,0.0
2503032764,2021,25547.0
2503032764,2023,0.0
2503032764,2024,0.0
2503032764,2022,78.0
6165227879,2025,719303.0
6165227879,2024,1079450.0
6165227879,2023,296225.0
6165227879,2022,239401.0
6165227879,2021,135194.0
7726393851,2021,49515.0
7726393851,2023,754.0
7726393851,2022,85397.0
7723428577,2024,164402.0
7723428577,2022,155008.0
7723428577,2021,150579.0
7723428577,2023,170936.0
7723428577,2025,151142.0
5752071920,2024,72087.0
5752071920,2025,4195.0
5752071920,2022,71296.0
5752071920,2023,74826.0
5752071920,2021,56174.0
5720016317,2025,121224.0
5720016317,2022,137327.0
5720016317,2023,142280.0
5720016317,2024,95978.0
5720016317,2021,186725.0
5638064815,2021,0.0
5638064815,2022,1650.0
7731293115,2021,341648.0
7731293115,2022,30604.0
2130007836,2021,69099.0
2130007836,2022,115068.0
2130007836,2024,108956.0
2130007836,2023,90370.0
2130007836,2025,232244.0
2015001931,2022,729731.0
2015001931,2025,1159123.0
2015001931,2023,1060414.0
2015001931,2024,922850.0
2015001931,2021,385435.0
7736316581,2022,0.0
7736316581,2021,154767.0
7714956556,2025,207.0
7714956556,2024,138064.0
7714956556,2022,645999.0
7714956556,2023,467069.0
7714956556,2021,7800060.0
9718198040,2023,148782.0
9718198040,2022,144520.0
9718198040,2024,42021.0
6320039520,2024,260823.0
6320039520,2022,120503.0
6320039520,2023,234647.0
6320039520,2021,140978.0
6320039520,2025,214298.0
2222898269,2025,179630.0
2222898269,2022,147239.0
2222898269,2024,122413.0
2222898269,2023,192699.0
7714480186,2022,394618.0
7728592323,2025,427708.0
7728592323,2022,916366.0
7728592323,2023,1880822.0
7728592323,2021,1154940.0
7728592323,2024,803029.0
2016003057,2025,1047502.0
2016003057,2021,440035.0
2016003057,2023,969345.0
2016003057,2024,1183951.0
2016003057,2022,320750.0
1649005395,2022,1000.0
1649005395,2024,2478.0
1649005395,2025,1650.0
1649005395,2023,3497.0
7805388815,2023,2896.0
7805388815,2022,173739.0
7805388815,2024,0.0
7805388815,2021,107634.0
7805388815,2025,
6367002405,2024,138565.0
6367002405,2022,85306.0
6367002405,2025,123024.0
6367002405,2023,102614.0
6367002405,2021,86049.0
7804320684,2024,69878.0
7804320684,2021,77460.0
7804320684,2023,18823.0
7804320684,2022,59944.0
7804320684,2025,41303.0
3128091409,2021,186381.0
3128091409,2023,190835.0
3128091409,2024,224947.0
3128091409,2025,304345.0
3128091409,2022,261564.0
261021380,2021,93802.0
261021380,2024,89463.0
261021380,2023,169043.0
261021380,2022,133375.0
9715416317,2023,56271.0
9715416317,2022,
9710027483,2023,776726.0
9710027483,2025,1688074.0
9710027483,2021,80562.0
9710027483,2022,1111882.0
9710027483,2024,1419393.0
7811726780,2025,53044.0
7811726780,2022,121227.0
7811726780,2021,170394.0
7811726780,2023,215678.0
7811726780,2024,101261.0
1435307046,2025,2596272.0
1435307046,2024,580135.0
1435307046,2023,721355.0
1435307046,2022,398496.0
1435307046,2021,185458.0
7713191304,2021,10286.0
7713191304,2023,7774.0
7713191304,2024,4927.0
7713191304,2022,11269.0
7602096366,2024,602916.0
7602096366,2023,513205.0
7602096366,2021,273645.0
7602096366,2025,355060.0
7602096366,2022,197417.0
5027212932,2022,46344.0
5027212932,2023,52446.0
5027212932,2021,40774.0
5027212932,2024,57915.0
5027212932,2025,56240.0
1639009457,2025,0.0
1639009457,2022,16424.0
1639009457,2023,25473.0
1639009457,2024,5732.0
1639009457,2021,0.0
6501117716,2024,1345682.0
6501117716,2022,438566.0
6501117716,2023,611360.0
6501117716,2021,547879.0
6501117716,2025,674476.0
6658526001,2021,10072.0
6658526001,2023,
6658526001,2024,
6658526001,2022,0.0
6658526001,2025,
6025025368,2021,48056.0
6025025368,2023,58917.0
6025025368,2024,78295.0
6025025368,2025,52608.0
6025025368,2022,73955.0
4825147690,2023,173674.0
4825147690,2025,483381.0
4825147690,2022,224361.0
4825147690,2024,510240.0
5007081135,2021,439202.0
5007081135,2025,528151.0
5007081135,2024,1157586.0
5007081135,2023,609265.0
5007081135,2022,164007.0
7810795252,2025,902891.0
7810795252,2022,534504.0
7810795252,2024,775218.0
7810795252,2023,516360.0
7810795252,2021,435866.0
2130092711,2023,80309.0
2130092711,2021,40039.0
2130092711,2022,56366.0
2130092711,2025,86921.0
2130092711,2024,123188.0
7727181240,2023,167147.0
7727181240,2024,185310.0
7727181240,2022,226071.0
7727181240,2025,185310.0
7727181240,2021,105733.0
5260011099,2021,140866.0
5260011099,2024,83988.0
5260011099,2025,11207.0
5260011099,2023,111341.0
5260011099,2022,22804.0
6612031983,2024,130054.0
6612031983,2023,93322.0
6612031983,2025,322807.0
6612031983,2021,65585.0
6612031983,2022,85194.0
9108000348,2024,535962.0
9108000348,2023,486595.0
9108000348,2021,161729.0
9108000348,2022,182630.0
9108000348,2025,463017.0
1215119495,2024,122226.0
1215119495,2025,3021.0
1215119495,2023,88353.0
1215119495,2022,164382.0
1215119495,2021,218331.0
7100014708,2022,1064641.0
7100014708,2023,440265.0
7100014708,2021,
5406825393,2022,
5406825393,2025,1134763.0
5406825393,2023,1818499.0
5406825393,2024,1815820.0
5406825516,2023,1673822.0
5406825516,2022,
5406825516,2025,296032.0
5406825516,2024,2133346.0
5406825428,2022,
5406825428,2025,3938289.0
5406825428,2023,4990472.0
5406825428,2024,5097099.0
3245007217,2024,91148.0
3245007217,2023,151017.0
3245007217,2025,129420.0
3245007217,2021,873217.0
3245007217,2022,763994.0
7816476767,2025,20771.0
7816476767,2022,79453.0
7816476767,2021,126875.0
7816476767,2023,71851.0
7816476767,2024,59413.0
3620014376,2025,237401.0
3620014376,2023,205175.0
3620014376,2024,276067.0
3620014376,2022,255586.0
3620014376,2021,183041.0
3620011738,2022,26441.0
3620011738,2023,12715.0
3620011738,2024,4134.0
3620011738,2021,29879.0
3620011738,2025,1212.0
7707729707,2024,277482.0
7707729707,2025,64874.0
7707729707,2021,172561.0
7707729707,2023,101446.0
7707729707,2022,155496.0
1639051138,2023,166275.0
1639051138,2024,42563.0
1639051138,2025,513.0
1639051138,2022,131315.0
1639051138,2021,156812.0
6141046200,2025,
6141046200,2023,14907.0
6141046200,2022,173573.0
6141046200,2021,177208.0
6141046200,2024,0.0
7728188311,2024,2610653.0
7728188311,2023,2065011.0
7728188311,2021,1972380.0
7728188311,2022,1774440.0
7728188311,2025,4751527.0
7728757423,2022,10345.0
7728757423,2021,86830.0
7728757423,2023,137544.0
7728757423,2024,
3811142280,2024,470170.0
3811142280,2021,170614.0
3811142280,2023,505063.0
3811142280,2025,115710.0
3811142280,2022,348593.0
4205069071,2022,16195.0
4205069071,2025,40027.0
4205069071,2024,42210.0
4205069071,2023,15973.0
4205069071,2021,206073.0
7451236548,2022,271311.0
7451236548,2025,13061.0
7451236548,2021,211842.0
7840092218,2022,1969742.0
7840092218,2024,2448011.0
7840092218,2021,1064264.0
7840092218,2025,3399411.0
7840092218,2023,1969260.0
7704414716,2023,35804.0
7704414716,2021,499572.0
7704414716,2022,306784.0
5903113300,2022,1675148.0
5903113300,2024,1310358.0
5903113300,2021,605209.0
5903113300,2025,914049.0
5903113300,2023,1703514.0
1650053957,2023,75057.0
1650053957,2022,43002.0
1650053957,2021,94018.0
1650053957,2024,100917.0
1650053957,2025,153141.0
2430003448,2022,73570.0
2430003448,2025,9329.0
2430003448,2023,66016.0
2430003448,2024,77373.0
2430003448,2021,67753.0
7724319789,2024,39348.0
7724319789,2025,2494.0
7724319789,2021,208195.0
7724319789,2022,184463.0
7724319789,2023,12964.0
6161074477,2025,702842.0
6161074477,2023,621916.0
6161074477,2024,266394.0
6161074477,2022,219939.0
6161074477,2021,153027.0
7418021129,2024,72935.0
7418021129,2022,22221.0
7418021129,2021,21003.0
7418021129,2023,55749.0
7418021129,2025,73765.0
2352053777,2024,87396.0
2352053777,2025,263936.0
2352053777,2021,124898.0
2352053777,2022,155914.0
2352053777,2023,173156.0
2464246819,2025,92482.0
2464246819,2024,829833.0
2464246819,2021,121460.0
2464246819,2023,1288590.0
2464246819,2022,18653.0
3804035231,2021,17926.0
3804035231,2025,
3804035231,2022,7071.0
3804035231,2024,
3804035231,2023,0.0
7727765140,2022,38153.0
7727765140,2023,10754.0
7727765140,2021,101624.0
2130141422,2021,123796.0
2130141422,2024,191081.0
2130141422,2022,162175.0
2130141422,2025,113526.0
2130141422,2023,110097.0
7801316190,2021,393506.0
7801316190,2022,6251.0
7801316190,2023,0.0
278205674,2024,186595.0
278205674,2021,110283.0
278205674,2022,198968.0
278205674,2025,162223.0
278205674,2023,356994.0
5407494810,2021,148206.0
5407494810,2024,205204.0
5407494810,2022,183357.0
5407494810,2025,623007.0
5407494810,2023,177922.0
3601008024,2025,28669.0
3601008024,2021,23563.0
3601008024,2023,53991.0
3601008024,2022,48073.0
3601008024,2024,29600.0
9723036774,2025,1213307.0
9723036774,2024,1172136.0
9723036774,2022,459623.0
9723036774,2023,893093.0
9723036774,2021,465527.0
9723150685,2024,541841.0
9723150685,2022,388422.0
9723150685,2023,28055.0
7722498853,2021,260520.0
7722498853,2022,181845.0
9715336573,2022,45054.0
9715336573,2023,624470.0
9715336573,2021,343031.0
1655283697,2023,181548.0
1655283697,2025,14421.0
1655283697,2022,315309.0
1655283697,2021,165985.0
1655283697,2024,89583.0
5903110050,2022,242882.0
5903110050,2025,1578540.0
5903110050,2024,1213388.0
5903110050,2023,831568.0
5903110050,2021,623168.0
2349006696,2021,19895.0
2349006696,2024,1697.0
2349006696,2025,800.0
2349006696,2023,21441.0
2349006696,2022,13577.0
6433007247,2022,182638.0
6433007247,2023,106961.0
6433007247,2021,61486.0
6433007247,2025,600568.0
6433007247,2024,872493.0
9102044229,2021,351519.0
9102044229,2024,795698.0
9102044229,2022,265619.0
9102044229,2023,168538.0
9102044229,2025,925778.0
7813271240,2022,435994.0
7813271240,2021,323877.0
7604331583,2022,70556.0
7604331583,2024,10119.0
7604331583,2025,51470.0
7604331583,2023,58848.0
7604331583,2021,272954.0
3808203046,2023,1852014.0
3808203046,2025,2612212.0
3808203046,2021,1533625.0
3808203046,2022,1250409.0
3808203046,2024,2478404.0
2635234742,2021,258225.0
2635234742,2022,8333.0
2635234742,2025,
2635234742,2024,
2635234742,2023,0.0
6912009019,2023,52860.0
6912009019,2022,42282.0
6912009019,2025,61663.0
6912009019,2024,56314.0
6912009019,2021,27079.0
9102203020,2022,199350.0
9102203020,2025,389297.0
9102203020,2023,448033.0
9102203020,2024,931425.0
9102203020,2021,30025.0
7811183069,2022,48201.0
7811183069,2021,370724.0
7714388920,2021,164299.0
274183451,2024,
274183451,2021,2176.0
274183451,2023,
274183451,2022,0.0
5451105936,2023,50591.0
5451105936,2022,46263.0
5451105936,2025,8827.0
5451105936,2024,12830.0
5451105936,2021,22326.0
2612018167,2024,895436.0
2612018167,2023,401383.0
2612018167,2022,617162.0
2612018167,2021,1454125.0
2612018167,2025,1780499.0
2455032987,2022,5907.0
2455032987,2023,3546.0
2455032987,2025,934.0
2455032987,2024,1102.0
2455032987,2021,8291.0
4236000440,2023,37156.0
4236000440,2022,41952.0
4236000440,2021,51639.0
1635004257,2024,415872.0
1635004257,2021,90134.0
1635004257,2022,219401.0
1635004257,2025,637739.0
1635004257,2023,303736.0
277055070,2024,710385.0
277055070,2023,708419.0
277055070,2022,618224.0
277055070,2021,442803.0
277055070,2025,670454.0
6501221844,2021,476949.0
6501221844,2022,397222.0
6501221844,2023,476398.0
6501221844,2024,9061.0
6162059009,2021,530373.0
6162059009,2024,6100.0
6162059009,2025,0.0
6162059009,2022,791910.0
6162059009,2023,545059.0
225004830,2022,193886.0
225004830,2021,195234.0
225004830,2025,558340.0
225004830,2023,147798.0
225004830,2024,269799.0
3257069730,2025,82334.0
3257069730,2024,152565.0
3257069730,2023,85510.0
3257069730,2022,23578.0
3257069730,2021,10856.0
7203168121,2023,783834.0
7203168121,2024,751571.0
7203168121,2025,690766.0
7203168121,2021,563153.0
7203168121,2022,843992.0
5905287253,2021,78332.0
5905287253,2024,24708.0
5905287253,2022,44165.0
1821014044,2022,75719.0
1821014044,2024,58466.0
1821014044,2025,89019.0
1821014044,2023,68454.0
1821014044,2021,52393.0
517010044,2021,707.0
4025077725,2021,150864.0
4025077725,2025,110057.0
4025077725,2022,145400.0
4025077725,2023,132703.0
4025077725,2024,111780.0
7814296705,2021,137863.0
7814296705,2022,125113.0
7728883629,2025,0.0
7728883629,2024,77811.0
7728883629,2023,1007529.0
7728883629,2021,609359.0
7728883629,2022,852408.0
7751147955,2022,1286.0
7751147955,2021,121295.0
6381020188,2023,267208.0
6381020188,2021,186318.0
6381020188,2025,269081.0
6381020188,2024,380903.0
6381020188,2022,415387.0
5030088481,2023,1160.0
5030088481,2022,214683.0
5030088481,2021,194231.0
9103075830,2021,498252.0
9103075830,2025,1391107.0
9103075830,2023,659023.0
9103075830,2024,1203170.0
9103075830,2022,287758.0
3525430601,2024,923897.0
3525430601,2021,299812.0
3525430601,2023,494798.0
3525430601,2022,283150.0
3525430601,2025,1296080.0
6317145006,2022,115262.0
6317145006,2023,0.0
6317145006,2021,162254.0
9705110520,2024,
9705110520,2021,47984.0
9705110520,2022,0.0
7838460778,2021,210150.0
7838460778,2024,304343.0
7838460778,2025,199600.0
7838460778,2023,416259.0
7838460778,2022,249780.0
7805650702,2025,433702.0
7805650702,2021,129657.0
7805650702,2024,315576.0
7805650702,2023,300067.0
7805650702,2022,145608.0
7810741105,2021,1649361.0
7810741105,2024,822642.0
7810741105,2023,2081627.0
7810741105,2022,873594.0
7810741105,2025,1569335.0
7804514263,2023,250342.0
7804514263,2022,150459.0
7804514263,2024,
7804514263,2025,
7804514263,2021,217289.0
7810451660,2024,361728.0
7810451660,2023,1311248.0
7810451660,2021,372281.0
7810451660,2022,976912.0
7810451660,2025,250843.0
7813439894,2021,28960.0
7813439894,2022,109852.0
7813439894,2024,2807143.0
7813439894,2023,1394063.0
7813439894,2025,3155387.0
7801223097,2021,16997.0
7801223097,2024,12000.0
7801223097,2023,35105.0
7801223097,2025,0.0
7801223097,2022,25465.0
7841391556,2024,265151.0
7841391556,2022,380120.0
7841391556,2021,215700.0
7841391556,2023,324239.0
7841391556,2025,130755.0
1001335932,2024,331528.0
1001335932,2023,184690.0
1001335932,2021,239579.0
1001335932,2022,164261.0
1001335932,2025,293603.0
3410103510,2024,29121.0
3410103510,2023,26576.0
3410103510,2025,31354.0
3410103510,2021,24260.0
3410103510,2022,23738.0
7842411332,2021,251509.0
7842411332,2023,0.0
7842411332,2024,
7842411332,2022,171106.0
7811197985,2021,337304.0
7811197985,2022,206802.0
7811197985,2023,2301.0
2308111042,2022,249469.0
2308111042,2023,214184.0
2308111042,2021,245212.0
5024213744,2023,10309.0
5024213744,2024,12411.0
5024213744,2022,15518.0
5024213744,2025,13234.0
5024213744,2021,13794.0
6439089052,2022,200570.0
6439089052,2021,325180.0
6439089052,2025,237301.0
6439089052,2024,249658.0
6439089052,2023,258290.0
7733627162,2021,43299.0
7733627162,2025,14677.0
7733627162,2024,97061.0
7733627162,2023,78799.0
7733627162,2022,78553.0
9705143660,2021,143498.0
9705143660,2024,417762.0
9705143660,2025,422315.0
9705143660,2022,142610.0
572006514,2024,222861.0
572006514,2021,65735.0
572006514,2023,267842.0
572006514,2025,220767.0
572006514,2022,229307.0
7811268393,2021,162579.0
7811176505,2021,39425.0
7811176505,2022,81627.0
7811176505,2023,7572.0
7807230679,2023,117441.0
7807230679,2021,100590.0
7807230679,2022,197561.0
7807230679,2024,130086.0
7807230679,2025,208042.0
6685116389,2021,20533.0
6685116389,2022,33104.0
6685116389,2023,124853.0
4703076040,2024,217350.0
4703076040,2025,239115.0
4703076040,2021,202087.0
4703076040,2022,171636.0
4703076040,2023,284184.0
5009109428,2025,83271.0
5009109428,2022,200530.0
5009109428,2023,81506.0
5009109428,2021,30922.0
5009109428,2024,45185.0
8602012061,2023,1590612.0
8602012061,2022,693112.0
8602012061,2024,350312.0
8602012061,2025,350588.0
8602012061,2021,542050.0
7841042298,2022,207515.0
7841042298,2021,184692.0
7841042298,2025,252282.0
