name,subject_type,category,ogrn,inn,activity,region,district,city,settlement,new_subject,date_inclusion,date_exclusion,phone,email,www,has_license,has_contracts,innovative_production,partnership_program,social_enterprise,employees
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТ СТРОЙ""",Юридическое лицо,Малое предприятие,1105475000685,5424402873,41.20 Строительство жилых и нежилых зданий,54 - Новосибирская область,Колыванский р-н,,рп Колывань,False,2016-08-01,,,,,False,False,False,False,False,4
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РТ-СТРОИТЕЛЬСТВО И СЕРВИС""",Юридическое лицо,Малое предприятие,1147847020166,7801621186,41.20 Строительство жилых и нежилых зданий,78 - г.Санкт-Петербург,,,,False,2016-08-01,,,,,True,False,False,False,False,34
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУ СТРОЙ""",Юридическое лицо,Малое предприятие,1167746404935,7730202002,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,True,False,False,False,False,78
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБЕЖ-ЭНЕРГОСТРОЙ""",Юридическое лицо,Малое предприятие,1167847203370,7838053331,41.20 Строительство жилых и нежилых зданий,78 - г.Санкт-Петербург,,,,False,2020-08-10,,,,,True,False,False,False,False,37
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБЕЖ""",Юридическое лицо,Малое предприятие,1207700084833,7727440310,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2020-03-10,,,,,False,False,False,False,False,11
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБЕЖ""",Юридическое лицо,Малое предприятие,1047796396064,7720508834,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,True,False,False,False,False,9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБИГРАНТ""",Юридическое лицо,Малое предприятие,5167746245376,9715279220,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-11-10,,,,,True,False,False,False,False,13
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБИКОН""",Юридическое лицо,Малое предприятие,1132724004929,2724175922,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2019-08-10,,,,,True,False,False,False,False,114
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБИКОН""",Юридическое лицо,Малое предприятие,1047796856887,7722530289,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,True,False,False,False,False,22
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБИН""",Юридическое лицо,Малое предприятие,1172468061204,2460105750,41.20 Строительство жилых и нежилых зданий,24 - Красноярский край,,г Красноярск,,False,2017-11-10,,,,,False,False,False,False,False,21
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУБИН""",Юридическое лицо,Малое предприятие,1166952060593,6950192608,41.20 Строительство жилых и нежилых зданий,69 - Тверская область,,г Тверь,,False,2016-08-01,,,,,False,False,False,False,False,62
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУМЯНА""",Юридическое лицо,Малое предприятие,1227700197075,9726010968,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,Московский п,,,False,2022-05-10,,,,,False,False,False,False,False,1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУС-ЛАЙН""",Юридическое лицо,Малое предприятие,1160571062068,539005168,41.20 Строительство жилых и нежилых зданий,05 - Республика Дагестан,Чародинский р-н,,с Цуриб,False,2016-10-10,,,,,False,False,False,False,False,33
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСАВ""",Юридическое лицо,Малое предприятие,5177746381050,7727336743,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2018-01-10,,,,,False,False,False,False,False,9
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСАМ""",Юридическое лицо,Малое предприятие,1202000002027,2007007150,41.20 Строительство жилых и нежилых зданий,20 - Чеченская Республика,Надтеречный р-н,,с Братское,False,2020-04-10,,,,,False,False,False,False,False,10
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСБРОКТРАНС""",Юридическое лицо,Малое предприятие,1037739712878,7727128609,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2017-08-10,,,,,False,False,False,False,False,17
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСДАКОМ АПГРЕЙД""",Юридическое лицо,Малое предприятие,1193668035010,3661174058,41.20 Строительство жилых и нежилых зданий,36 - Воронежская область,,г Воронеж,,False,2019-10-10,,,,,False,False,False,False,False,6
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСДОМ.РУ""",Юридическое лицо,Малое предприятие,1197746597883,7727430376,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2019-11-10,,,,,False,False,False,False,False,5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСИНВЕСТ""",Юридическое лицо,Среднее предприятие,1065018038909,5018114216,41.20 Строительство жилых и нежилых зданий,50 - Московская область,,г Королёв,,False,2023-10-10,,,,,False,False,False,False,False,5
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСИНВЕСТ""",Юридическое лицо,Малое предприятие,1153443024756,3460060237,41.20 Строительство жилых и нежилых зданий,34 - Волгоградская область,,г Волгоград,,False,2019-08-10,,,,,False,False,False,False,False,8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСИНМОНОЛИТСТРОЙ""",Юридическое лицо,Малое предприятие,1142721000817,2721206869,41.20 Строительство жилых и нежилых зданий,27 - Хабаровский край,,г Комсомольск-на-Амуре,,False,2016-08-01,,,,,False,False,False,False,False,18
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЛАН""",Юридическое лицо,Малое предприятие,1165321051477,5313014402,41.20 Строительство жилых и нежилых зданий,53 - Новгородская область,Пестовский р-н,г Пестово,,False,2016-08-01,,,,,False,False,False,False,False,7
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСЛО""",Юридическое лицо,Малое предприятие,1227700232099,7708404437,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2022-05-10,,,,,False,False,False,False,False,0
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСМЕТ""",Юридическое лицо,Малое предприятие,1095027007228,5027150612,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,False,False,False,False,False,8
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСОЙЛ""",Юридическое лицо,Среднее предприятие,1053477413813,3443066310,41.20 Строительство жилых и нежилых зданий,34 - Волгоградская область,,г Волгоград,,False,2018-08-10,,,,,False,False,False,False,False,21
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУСРЕГИОНСТРОЙ""",Юридическое лицо,Малое предприятие,1153525007338,3528228376,41.20 Строительство жилых и нежилых зданий,35 - Вологодская область,,г Череповец,,False,2016-08-01,,,,,True,False,False,False,False,182
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССЕВЕРСТРОЙ""",Юридическое лицо,Малое предприятие,1072447000658,2447009536,41.20 Строительство жилых и нежилых зданий,24 - Красноярский край,,г Красноярск,,False,2016-08-01,,,,,False,False,False,False,False,24
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКАЯ СТРОИТЕЛЬНАЯ КОМПАНИЯ-ВОРОНЕЖ""",Юридическое лицо,Малое предприятие,1163668118162,3661075642,41.20 Строительство жилых и нежилых зданий,36 - Воронежская область,,г Воронеж,,False,2018-08-10,,,,,False,False,False,False,False,25
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЙ ЗАПАД""",Юридическое лицо,Малое предприятие,1067746333820,7717552022,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2016-08-01,,,,,False,False,False,False,False,27
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССКИЙ СТРОИТЕЛЬНЫЙ АЛЬЯНС""",Юридическое лицо,Малое предприятие,1203900003922,3906390122,41.20 Строительство жилых и нежилых зданий,39 - Калининградская область,,г Калининград,,False,2020-04-10,,,,,False,False,False,False,False,1
"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РУССПОРТСТРОЙ""",Юридическое лицо,Малое предприятие,1165029051770,5029208473,41.20 Строительство жилых и нежилых зданий,77 - г.Москва,,,,False,2022-11-10,,,,,False,False,False,False,False,2
